name,category,latitude,longitude
Canara Bank,bank,12.8403072,77.6637887
Indian Bank,bank,12.8498474,77.6628201
National Co-operative Bank Ltd.,bank,12.8896145,77.639937
Bommanahalli,bus_stop,12.9053733,77.6301576
Garavebhavipalaya,bus_stop,12.8962015,77.6353965
Kudlu Gate,bus_stop,12.8899174,77.6396808
Konappana Agrahara,bus_stop,12.8541313,77.6661087
Singasandra,bus_stop,12.8787449,77.6465392
Vinayaka Specialty Hospital,hospital,12.8990004,77.6218548
Hebbagodi,bus_stop,12.8256264,77.6829138
Four Points,shopping,12.840586,77.6512633
Hebbagodi,bus_stop,12.8257037,77.6832319
"Government Primary School, Vittasandra",school,12.8594794,77.6344242
"Government Primary Healthcare Center, Begur",hospital,12.8778532,77.6246582
Shanubhoganahalli,bus_stop,12.8267018,77.5613418
Maruthi Badavane,bus_stop,12.8400106,77.5806403
More,shopping,12.8378668,77.6559722
Everfine Super Market,shopping,12.8903823,77.5819754
Capitol Public School,school,12.8880679,77.5810131
Smart Bazaar,shopping,12.8872149,77.5817813
Nayantara Opticals,hospital,12.8924828,77.6198497
Vijaya Bank,bank,12.8923796,77.6112261
HDFC Bank,bank,12.8915522,77.6045379
Kalkere,bus_stop,12.8327396,77.5891907
Weavers Colony,bus_stop,12.844515,77.583665
Andhra Bank,bank,12.8894723,77.5820065
State Bank of India,bank,12.8891563,77.5820091
Axis Bank,bank,12.8868474,77.5819283
HDFC Bank,bank,12.8844534,77.5825987
Corporation Bank,bank,12.8823536,77.5835185
Pearl City Super Market,shopping,12.8831879,77.6102566
Electronics City Depot No: 19 Gate,bus_stop,12.8482046,77.6707682
T.R.Hospital,hospital,12.8807554,77.5841671
Capitol College of Nursing,college,12.8849462,77.5818317
Rainbow Clinic and Diagnostic Laboratory,hospital,12.891484,77.5816961
Cambridge School Kothanur,school,12.886025,77.5856544
ICICI Bank,bank,12.8904007,77.5824633
Chunchagatta,bus_stop,12.8914833,77.575556
Green Mart,shopping,12.8815935,77.5835331
UCO Bank,bank,12.890184,77.5823622
Syndicate Bank,bank,12.8842357,77.5826768
Konappana Agrahara,bus_stop,12.853297,77.6663956
"Rajnandani Hospital, Bangalore",hospital,12.8845448,77.5701276
Ten Ten Nimma Supermarket,shopping,12.8953157,77.5863222
Puttenahalli,bus_stop,12.8981831,77.5824632
Bangalore Scottish School,school,12.8803576,77.5796579
Karnataka Bank,bank,12.8881605,77.5820229
Srinidhi Public School,school,12.8828036,77.5704042
Vaddarapalya,bus_stop,12.8603818,77.5740779
Thippasandra,bus_stop,12.8736611,77.5568263
Benison,shopping,12.8836585,77.5959959
Arekere Gate,bus_stop,12.8902593,77.5979064
Arekere BPL,bus_stop,12.8867874,77.5967537
Arakere BPL,bus_stop,12.8868411,77.5969514
Hulimavu Gate,bus_stop,12.8808897,77.5959519
Hulimaavu Gate,bus_stop,12.881492,77.5958581
State Bank of India,bank,12.8844132,77.596128
HyperCITY,shopping,12.876118,77.5953397
Ample Mart,shopping,12.8759179,77.6167938
Royal Supermarket,shopping,12.900724,77.5869656
Grand Supermarket,shopping,12.9063471,77.6445546
Hebbagodi,bus_stop,12.8271766,77.6824768
Hosa Road Jn,bus_stop,12.8707281,77.652939
Hosa Road,bus_stop,12.8691514,77.6537524
Kumaraswamy Layout 2nd Stage,bus_stop,12.9057639,77.5580003
GHPS Bettadasana Pura,school,12.8405143,77.6310921
Yelachenahalli,bus_stop,12.8973609,77.5714206
Metro Konanakunte,bus_stop,12.8944928,77.5687546
Konanakunte Cross,bus_stop,12.890447,77.5640809
Subramanyapura Police Station,bus_stop,12.9014036,77.5441537
Canara Bank,bus_stop,12.9007967,77.5598926
Bekary Ganapathi Pura,bus_stop,12.8861484,77.5706409
Poornapragna Layout,bus_stop,12.9022049,77.5358062
Gubbalala,bus_stop,12.8856256,77.5417937
Kumaraswamy Layout West,bus_stop,12.9022009,77.5576007
Chandranagara Cross,bus_stop,12.9019656,77.5624021
Chandranagara,bus_stop,12.9007208,77.565277
Raghuvanahalli Gate,bus_stop,12.8811509,77.5461593
Thalaghattapura,bus_stop,12.8692859,77.5365553
BCC Layout,bus_stop,12.8798877,77.5487527
Muninagara,bus_stop,12.7483985,77.5364442
Avalahalli,bus_stop,12.8728416,77.5665732
Anjanapura Cross,bus_stop,12.861752,77.5607972
Vajragiri Estate,bus_stop,12.8577176,77.5567241
Amruth Nagara,bus_stop,12.8395442,77.5496693
Harinagara,bus_stop,12.8772768,77.5706271
Kothnuru Last Bus stop,bus_stop,12.876558,77.577147
Avalahalli BDA Layout,bus_stop,12.8725257,77.5606665
Brigade Millennium,bus_stop,12.8922892,77.5818304
RBI Layout,bus_stop,12.8879987,77.5818506
Gowrava Nagar,bus_stop,12.8847863,77.582685
Navodaya Nagara,bus_stop,12.8812821,77.5838693
Narayana Nagara,bus_stop,12.8836579,77.5546431
Vaddarapalya Cross,bus_stop,12.8642338,77.5752249
Chamundeshwari Temple,bus_stop,12.8592461,77.5701666
J Srinivasa Reddy Layout,bus_stop,12.864703,77.563068
Ganapathipura Cross,bus_stop,12.8943642,77.571877
Maruthi School,bus_stop,12.8814877,77.575728
Kalyani Magnum JP Nagara,bus_stop,12.9019552,77.5949811
Arekere MICO Layout,bus_stop,12.8894455,77.5938362
Tulasipura,bus_stop,12.8450136,77.5578836
Auto Gas/Royal School,bus_stop,12.9010682,77.5859397
Kulumepalya,bus_stop,12.8326743,77.55296
Byatarayana Doddi Cross,bus_stop,12.8162708,77.5508276
Kenchanayakanadoddi,bus_stop,12.8225001,77.5570748
Bilavaradahalli,bus_stop,12.8362516,77.5767564
Koli Farm Gate,bus_stop,12.8413015,77.5886734
Tulip Resort Cross,bus_stop,12.8346247,77.5891575
Vijaya Bank Bannerughatta,bus_stop,12.8156657,77.5832022
Mantapa Cross,bus_stop,12.7987987,77.6009812
Begihalli,bus_stop,12.7978222,77.6037363
Koppa Gate,bus_stop,12.796407,77.6158042
Harapanahalli,bus_stop,12.7919251,77.6232997
Jigani Tent,bus_stop,12.7874886,77.6328992
Jigani,bus_stop,12.7844194,77.6401008
Jigani Bus Stand,bus_stop,12.7792774,77.6435615
KEB,bus_stop,12.7763471,77.6451729
Madapatna,bus_stop,12.7721552,77.6484691
Haragadde,bus_stop,12.7643649,77.6539918
Kumbarahalli,bus_stop,12.7491024,77.659788
Suragajakkanahalli,bus_stop,12.7397994,77.6691417
Manjunatha Kalyana Mantapa,bus_stop,12.8749283,77.5374892
Blossoms Hospital,hospital,12.9064393,77.6308237
Live100,hospital,12.8791713,77.6454925
J P Nagar 6th Phase,bus_stop,12.906363,77.577628
J P Nagar Powerhouse,bus_stop,12.9062976,77.580895
J P Nagar 6th Phase Terminus,bus_stop,12.9065613,77.5776167
South Indian Bank,bank,12.8327806,77.6809399
State Bank of India,bank,12.8694872,77.5655782
E K Retail,shopping,12.8917971,77.5777119
Electronic City Depot No: 19 Gate,bus_stop,12.8476007,77.670661
Srujana Hospital,hospital,12.8413465,77.6475451
Bilekahalli,bus_stop,12.9007941,77.6011827
Bilekahalli,bus_stop,12.9002893,77.6008782
Canara Bank,bank,12.8760411,77.616299
Andhra Bank,bank,12.876223,77.6133183
State Bank of India,bank,12.8762726,77.6163531
Concord Apartment Electronic City,bus_stop,12.8406381,77.6517192
HP,bus_stop,12.8475946,77.6581866
Siemens,bus_stop,12.8449776,77.6600659
Siemens,bus_stop,12.8455057,77.6621117
Velankani,bus_stop,12.8510779,77.6577483
Wipro Gate,bus_stop,12.8390686,77.6585846
Huskur Gate,bus_stop,12.837131,77.6786401
Huskur Gate,bus_stop,12.8372622,77.6789864
Village Supermarket,shopping,12.8417635,77.6462476
Vatsalya Chidren's Clinic,hospital,12.8948505,77.6109105
Sri Ram Driving School,school,12.9003488,77.6271298
Kottakkal Arya Vaidya Sala,hospital,12.9002599,77.6271003
Aradhana Academy,school,12.8847019,77.5917498
New Arvind Memorial School,school,12.8947594,77.6150069
St Teresa Hps Begur,school,12.8730251,77.6260135
St Teresa Hs,school,12.8737507,77.6259345
Begur,bus_stop,12.8739338,77.6257894
Vijaya Bank,bank,12.8910556,77.5950031
Kodichikkanahalli,bus_stop,12.8982379,77.6180258
Andhra Bank,bank,12.8925844,77.6116519
IIM Apollo,bus_stop,12.896274,77.5998603
IIM,bus_stop,12.8959965,77.5996317
Canara Bank,bank,12.8910593,77.5816806
Axis Bank,bank,12.8923687,77.597989
Corporation Bank,bank,12.8924256,77.5977824
Bank of Maharashtra,bank,12.9049455,77.5856013
Allahabad Bank,bank,12.9020984,77.5859455
Cloud Nine Fertility,hospital,12.9055088,77.5858347
IDBI Bank,bank,12.903812,77.5858613
Canara Bank,bank,12.8884874,77.5970745
The Big Market,shopping,12.8971318,77.5858778
Aikya Healthcare,hospital,12.8827229,77.5466715
State Bank of India,bank,12.9025994,77.601482
Konanakunte Government Hospital,hospital,12.8840897,77.5664029
Canara Bank,bank,12.8896722,77.5633449
Amaravathy PU College,college,12.8872703,77.5817854
The Oxford College of Engineering,college,12.9020523,77.631261
Canara Bank,bank,12.90648,77.5901751
Citi Union Bank,bank,12.9058455,77.5858943
State Bank of India,bank,12.8922269,77.5811949
Aralekatte Bus Stop,bus_stop,12.879753,77.624602
Government Hospital,hospital,12.8870605,77.603414
Rajashree Granthim hospital,hospital,12.8893134,77.602422
Family Food House,shopping,12.8865458,77.6063814
Sri Laxmi Hospital,hospital,12.8504718,77.6553058
Sunshine Supermarket,shopping,12.8509264,77.653502
Wipro First Aid Clinic,hospital,12.8377272,77.6584571
Reliance Smart Point,shopping,12.893592,77.586205
ICICI Bank,bank,12.900609,77.594713
State Bank of India,bank,12.900542,77.594905
Lakshmi Vilas Bank,bank,12.9012855,77.623539
Magizh Groceries,shopping,12.87924,77.6383068
State Bank of India,bank,12.8918925,77.579749
State Bank of India,bank,12.8824311,77.5838923
Prashanth Hospital,hospital,12.9066637,77.6287463
Loyal World Retail Mart,shopping,12.8899392,77.6733771
Little Aryans,school,12.8819897,77.5825547
Doddakallasandra,bus_stop,12.8857355,77.5557448
State Bank of India,bank,12.88809,77.5802594
HDFC Bank,bank,12.9010386,77.5859577
GHPS Yellukunte,school,12.9056484,77.6414765
Myo Medex - Ace Speciality Clinic,hospital,12.8615976,77.5999324
Raksha Orthopaedic And Multi Speciality Centre,hospital,12.9041502,77.6741043
Narayana Nethralaya,hospital,12.8750879,77.5950098
Greenvalley high school,school,12.8920481,77.5719005
Anurag Medical Centre,hospital,12.9060641,77.6049776
Hani Foundation Montessori,school,12.8867987,77.5675026
Narayana e-Techno School,school,12.8963221,77.5784799
Parimala Health Care,hospital,12.9003193,77.6008061
Brahmi Ayurvedic Center,hospital,12.8830054,77.6073285
Spring Leaf Health Care Pvt Ltd,hospital,12.8526731,77.6676459
"Green City Hospital, Bengaluru Urban",hospital,12.9062193,77.580682
Oxford Hospital,hospital,12.8584183,77.6653346
R R Hospital & Trauma Centre,hospital,12.9059465,77.5904192
M N Speciality Clinic,hospital,12.9039905,77.5859569
Prashanth Hospital,hospital,12.9067129,77.6265085
Parimala Health Care,hospital,12.9009278,77.5986641
Springleaf Hospital,hospital,12.853228,77.6653506
HDFC Bank,bank,12.8408906,77.6506057
Andhra Bank,bank,12.8525505,77.6676337
State Bank of India,bank,12.8452422,77.6653606
ICICI Bank,bank,12.8405322,77.6502201
State Bank of India,bank,12.8409333,77.650497
Vijaya Bank,bank,12.8405023,77.650537
IDBI Bank,bank,12.8404083,77.6627051
Corporation Bank,bank,12.8792546,77.5672683
State Bank of India,bank,12.8799338,77.567328
"CMS Business School, Jain University",school,12.9030471,77.5851583
RMS International School,school,12.8922387,77.5655484
Indian Overseas Bank,bank,12.8947916,77.5687362
NIIT,school,12.8915698,77.5652629
Sri Sai Ram Hospital,hospital,12.8943049,77.5682821
Bright Way School,school,12.9053331,77.5533196
Vishal Mega Mart,shopping,12.8974942,77.5998505
South India Shopping Mall,shopping,12.8908667,77.597713
Hypercity Retail India Pvt Ltd,shopping,12.8758755,77.5958084
Four Point Supermarket,shopping,12.8405937,77.65114
The Big Market,shopping,12.8977213,77.6209903
Span Retail,shopping,12.8925021,77.6116554
Heritage Fresh,shopping,12.9051928,77.6113706
Unnamed,shopping,12.8684675,77.5755685
Day To Day Super Market,shopping,12.8964974,77.6109057
Reliance Fresh,shopping,12.8985629,77.6267808
Jambu Savari Bus Stop,bus_stop,12.8661088,77.5808539
Uttarahalli Bus Stop,bus_stop,12.9065651,77.5439239
Nagarathna Hospital,hospital,12.9056092,77.5426964
Galaxy mart,shopping,12.8698557,77.597124
Galaxy mart,shopping,12.8698577,77.5970827
Canara Bank,bank,12.8663845,77.59779
Government School,school,12.8763018,77.6030612
Hulimavu Bus Stop,bus_stop,12.8774812,77.6025003
More,shopping,12.8810319,77.5988542
State Bank of India,bank,12.8808233,77.6009711
Government School,school,12.8782079,77.6026104
Lords School,school,12.8771444,77.6021148
Central Bank,bank,12.8784346,77.6035728
Yellukunte,bus_stop,12.9055448,77.641275
Central Bank & ATM,bank,12.8797542,77.6039308
Poorna enterprises,shopping,12.8983322,77.6079663
Karnataka Bank,bank,12.8416139,77.6443624
Reliance Fresh,shopping,12.8996788,77.6753159
ICICI Bank,bank,12.9047595,77.6759172
Banagalore Fresh & Fresh,shopping,12.9037265,77.5917721
Rays Academy For Learning,school,12.8938836,77.556381
Sharadanagara,bus_stop,12.8924991,77.5595422
Safa Supermarket,shopping,12.8853147,77.6560561
DMart,shopping,12.8429283,77.6740709
State Bank of India,bus_stop,12.8455152,77.6649677
Jaraganahalli Cross,bus_stop,12.9014789,77.5734953
Konanakunte,bus_stop,12.8854267,77.5669172
Avalahalli,bus_stop,12.8728036,77.5664556
Glass Factory,bus_stop,12.8763324,77.5670399
Metro Konanakunte,bus_stop,12.8944811,77.5687665
Yelachenahalli,bus_stop,12.8973375,77.5714561
Konanakunte Cross,bus_stop,12.89049,77.5646461
Avalahalli BDA Layout Cross,bus_stop,12.8739977,77.5612276
Konanakunte Reliance Fresh,bus_stop,12.8828951,77.5660649
Hari Nagara Cross,bus_stop,12.879171,77.5673463
Ayush Fresh Patanjali,shopping,12.8759246,77.6131681
Huskur Road,railway_station,12.8391572,77.6773716
Infosys Foundation Konappana Agrahara,railway_station,12.8464399,77.6711872
Electronic City,railway_station,12.8565053,77.6635228
Beratena Agrahara,railway_station,12.863878,77.6579036
Hosa Road,railway_station,12.8707491,77.652447
Singasandra,railway_station,12.8808178,77.6448456
Kudlu Gate,railway_station,12.8899259,77.6392156
Hongasandra,railway_station,12.9016952,77.6319861
Unnamed,shopping,12.9056908,77.6510831
Bank of India,bank,12.8876583,77.5507012
Hulimavu Bus Stop,bus_stop,12.8768645,77.6028013
Canara Bank,bank,12.8851776,77.6248502
Canara Bank Bus Stop,bus_stop,12.8851411,77.6250809
Canara Bank Bus Stop,bus_stop,12.8851471,77.6251035
Tent Bus Stop,bus_stop,12.8918009,77.6258799
Tent Bus Stop,bus_stop,12.8917728,77.6259154
State Bank of India,bank,12.8899329,77.625551
Vishwapriyanagar Bus Stop,bus_stop,12.8820078,77.624724
Vishwapriyanagar Bus Stop,bus_stop,12.8820137,77.6247555
Jayashree Multi Specilaity Hospital,hospital,12.881611,77.6260763
Deccan Bus Stop,bus_stop,12.9027599,77.6274121
Deccan Bus Stop,bus_stop,12.9027726,77.6273648
Kalyana Mantapa Bus Stop,bus_stop,12.8982875,77.6265661
Kalyana Mantapa Bus Stop,bus_stop,12.8982918,77.6264158
State Bank of India,bank,12.9020805,77.6008605
Tiny Angels English Primary School,school,12.8999597,77.5856543
Arogya Organic,shopping,12.9001386,77.5859319
Reliance Smart,shopping,12.8909043,77.5978268
Arakere Gate,bus_stop,12.8906648,77.5982694
GHPS Anjanapura,school,12.8620102,77.5641166
Ujjivan Bank,bank,12.8823052,77.5959468
Inchara Hotel JP Nagara,bus_stop,12.9026711,77.5858729
GHPS Aralakunate,school,12.8982752,77.6515095
GHPS Arakere,school,12.8841602,77.6017702
BET Mahadeshwar Nagar,school,12.9066742,77.6109339
GHPS Beratena Agrahara,school,12.8673681,77.6559799
St Peter Ntm School Doresanipalya,school,12.8982373,77.5980542
Gnanaprakasham KHPS Bilekalli,school,12.8992326,77.6033285
GHPS Bilekalli,school,12.8998165,77.6083074
GKHPS Bommanahalli,school,12.9064542,77.629646
GUHPS Bommanahalli,school,12.9057047,77.6271138
GHPS Venugopal Nagar,school,12.8722269,77.5995362
GUHPS Subhash Nagar,school,12.8733,77.6392183
GHPS Chunchaghatta,school,12.885891,77.5738805
GHPS Doddathoguru,school,12.8516643,77.6559357
GHPS Doddanagamangala,school,12.8621626,77.6750136
GHPS Devarachikkana Halli,school,12.8887812,77.6158231
GHPS Gottigere,school,12.8590074,77.5890223
GHPS Kembathhalli,school,12.8572549,77.576942
GMPS Hongassandra,school,12.896159,77.6243027
Svs HPS Hongasandra,school,12.8910839,77.627282
GHPS Kothanur,school,12.8764315,77.5786186
GHPS Parappana Agrahara Centra,school,12.8814541,77.6674463
GHPS Konanakunte,school,12.8873821,77.5688673
GHPS Jambusavari Dinne,school,12.8655347,77.5815146
Jnanajyothi HPS Nekarara Colony,school,12.8474735,77.5840074
GMPS Nekarara Colony,school,12.8435532,77.5850056
GHPS Kodichikkana Halli,school,12.9006028,77.6201862
GHPS Vittasandra,school,12.8584295,77.6354127
GMPS Puttenhalli,school,12.8975384,77.582022
GUHPS Mangammana Palya,school,12.9042134,77.6350512
GKHPS Hari Nagar,school,12.8772854,77.5701703
GULPS Hari Nagar,school,12.8779168,77.5704224
GMPS Hulimavu,school,12.8763234,77.6028969
GHPS Govindashetty Palya,school,12.8539353,77.6717128
Bommanahalli bus stop,bus_stop,12.906732,77.6284051
apollo medical shop,hospital,12.8437851,77.6659275
"Florence Public School 4th Blk, Anjanapura",school,12.8586411,77.5626375
"Mvs HPS, Anjanapura",school,12.8598087,77.5677765
Aradhana KHPS Arakere,school,12.8851154,77.5917402
Dayana Memorial HPS Arakere,school,12.8888039,77.6057027
"Marry Immaculate School, Arakere",school,12.8869151,77.6028827
"Divya Jyothi HS, Arakere",school,12.8847701,77.6080296
"J P Vidyakendra School, Arakere",school,12.884049,77.6042452
"Shine Eng School, Arakere",school,12.884934,77.5906518
Shri Sharada Vidyanikethana Arkere,school,12.8863886,77.6095157
"Aradhana EHPS Arakere, Arakere",school,12.8846325,77.5920843
Unnamed,park,12.8538531,77.6635259
"GLPS(U) Madina Nagar, B T M Layout W No 65",school,12.9063746,77.6097578
"Star Ablaze Trust Sch, B T M Layout W No 65",school,12.9061539,77.6112382
GLPS Basavanapura,school,12.8450701,77.5941913
"Jnanabindu, Basavanapura",school,12.8439382,77.5959453
"St Joseph Eng Sch Hosur Road, Beratena Agrahara",school,12.8685514,77.6557291
"Oxford School, Beratena Agrahara",school,12.8757154,77.6568415
Silicon City HPS Bommana Halli,school,12.8984964,77.6203713
Royal Convent HPS Bommana Hall,school,12.902802,77.6049954
St Joseph HPS Bommana Halli,school,12.9061288,77.6243998
Dileep HPS Bilekalli,school,12.8966211,77.6075885
Mgs Infant LPS Bilekalli,school,12.8986518,77.6073698
"Blue Star Education Trust, Bilekalli",school,12.8953975,77.6108776
"Shantinketan Trust Sch, Bilekalli",school,12.9008131,77.6088442
Teresa Pub Sch Bilekahalli,school,12.8952857,77.6082654
Ankith HPS Bilekalli,school,12.900731,77.6047963
"Orchid English School, Bilekalli",school,12.8909372,77.6091428
Al Rahi Edu Sch Bommanahalli,school,12.9050686,77.6351798
"Chinmaya Vidya Mandira, Bommana Halli",school,12.8996038,77.6515434
"EHPS New Francis, Bommana Halli",school,12.9043475,77.6205177
English Higher Primary School,school,12.9065455,77.6214942
"New Bharat International Kudlu Gate, Bommana Halli",school,12.8901178,77.6409735
"Lorven Pub Sch, Bommanahalli",school,12.9037178,77.6257972
The Selony LPS Begur,school,12.8826959,77.6265059
"St Pauls School, Begur",school,12.8780562,77.6167931
"Preethidhama, Begur",school,12.8376165,77.6197366
"Priyadarshini School, Begur",school,12.8755953,77.6388735
"Cresent Eng School, Begur",school,12.8714779,77.6355626
Yelachenahalli,railway_station,12.8960498,77.5701194
"Little Angel Eng School, Begur",school,12.8706196,77.638
"GLPS Subhash Nagar, Begur",school,12.8707092,77.6384891
"GLPS Mylasandra, Begur",school,12.8514983,77.6204097
"Jnanajyothi Eng School, Begur",school,12.8808502,77.6370167
"Tilak English School, Bommana Halli Cmc",school,12.9013007,77.6363305
"Janak Vidyalaya, Bommana Halli Cmc",school,12.8838456,77.5952932
"New Nobal School Arkere, Bommana Halli Cmc",school,12.8903452,77.5906449
"GLPS Basapura, Basapura",school,12.8655289,77.6471089
"The Paradise Residential Sch, Basapura",school,12.8657376,77.645392
"Carmel Jyothi LPS, Chunchanagatta",school,12.8898311,77.5728954
GLPS Chikkabegur,school,12.8801561,77.6341829
"Begur Channarayappa Ramiya, Chikkabegur",school,12.8818317,77.6358456
GLPS Chikkatoru,school,12.8575245,77.6534136
"Pragathi School, Chikkatoru",school,12.8628345,77.6508047
Mme Sch Konnappana Agrahara,school,12.854687,77.6592678
Sacretis School,school,12.8507072,77.6529146
